id,handle,text,is_retweet,original_author,time,lang,retweet_count,favorite_count
769246896581857282,HillaryClinton,"Nearly 100 years ago, women broke down barriers to the ballot box, moving us closer to a more equal nation. Let's finish what they started.",True,POTUS,2016-08-26T18:55:26,en,24215,70158
769225563969957888,HillaryClinton,"""human rights are women’s rights &amp; women’s rights are human rights."" - @HillaryClinton #WomensEqualityDay 👸🏽👸🏿👸🏻👸🏾👸🏼 https://t.co/gxD9wF8iwt",True,tyleroakley,2016-08-26T17:30:40,en,6706,18479
769161751795474432,HillaryClinton,".@HillaryClinton: From the start, Trump has built his campaign on prejudice and paranoia https://t.co/7iAKFenZLo",True,Morning_Joe,2016-08-26T13:17:06,en,1536,2939
768950705705062401,HillaryClinton,"Enjoying a quiet moment at @GrandTetonNPS back in 1995.

Happy #NPS100! https://t.co/of8cMaj8mR",True,HFA,2016-08-25T23:18:29,en,768,3793
768898916473503744,HillaryClinton,"Let this sink in. To hate groups, Trump's language doesn't come across as coded. https://t.co/oHFFVRgGG5",True,TheBriefing2016,2016-08-25T19:52:41,en,1409,2175
768810545688567808,HillaryClinton,America's best idea 100 years ago is still our best idea today. Happy birthday to the @NatlParkService. #NPS100 https://t.co/0u7krunyLl,True,johnpodesta,2016-08-25T14:01:32,en,2571,5233
768604250955997184,HillaryClinton,What's your volunteer personality type? Take our quiz for personalized recommendations on how to help elect Hillary: https://t.co/c09Vh2rnFd,True,HFA,2016-08-25T00:21:48,en,538,1197
768554081476632577,HillaryClinton,.@hillaryclinton announced a new public health fund to fight pandemics like Zika and keep American families safe https://t.co/RGXoMAkLmr,True,sarajacobs89,2016-08-24T21:02:26,en,861,1990
768516194727002112,HillaryClinton,"Before @ClintinFdn, 200K people with HIV AIDS in poor countries got lifesaving anti-retroviral meds. Because of @ClintonFdn, 11.5M do now.",True,PaulBegala,2016-08-24T18:31:53,en,4052,5639
768417267516399616,HillaryClinton,"We're going to fight for the ACA so kids like Jude aren't ever turned away because of a pre-existing condition.
https://t.co/63ObIFmp84",True,timkaine,2016-08-24T11:58:47,en,1647,3827
768238143669669888,HillaryClinton,Look WHO DID come over for lunch... Wow. #ImWithHer https://t.co/1pX4V4mUxq,True,jtimberlake,2016-08-24T00:07:01,en,9979,38132
768201120133046272,HillaryClinton,"This fall, USPS will honor joyous Hindu Festival of #Diwali with a Forever® stamp! https://t.co/ahplXrlp5s https://t.co/XadduwKYok",True,USPS,2016-08-23T21:39:54,en,833,1710
768170138302423040,HillaryClinton,David Duke’s show cheers Trump-Breitbart merger: “We appear to have taken over the Republican Party” https://t.co/uKQglNdX8b via @Salon,True,MariaTCardona,2016-08-23T19:36:47,en,1627,1525
768164312074506240,HillaryClinton,Disappointed that split 6th Cir. (2-1) OVERTURNED restoration of Golden Week. Bad for voters. Bad for voting rights. https://t.co/nQgtTZZZJZ,True,marceelias,2016-08-23T19:13:38,en,356,591
768148628158443520,HillaryClinton,"""What I want the people of Louisiana to know is this—you’re not alone.""—@POTUS in Baton Rouge: https://t.co/6Uet2HpPXI #LAflood",True,WhiteHouse,2016-08-23T18:11:19,en,670,1475
768098669316931584,HillaryClinton,"When it comes to #smallbiz, it's personal for @HillaryClinton. Lessons from her dad help inspire plan: https://t.co/2sCxRgkKdU",True,rhettbuttle,2016-08-23T14:52:48,en,560,1441
767909112285913088,HillaryClinton,"You can't have the best military unless folks pay their fair share in taxes, Donald. https://t.co/zfwqXwNLJj",True,timkaine,2016-08-23T02:19:34,en,4036,8610
767815635334299653,HillaryClinton,Read more of @HillaryClinton's message to young women here: https://t.co/HSlUR8bI6n https://t.co/awSbJQzkC6,True,Refinery29,2016-08-22T20:08:07,en,952,2194
767797881868849152,HillaryClinton,Michigan is on the front lines of a manufacturing renaissance. Hillary saw it herself at Futuramics in Warren. https://t.co/Nv04llcNca,True,HillaryforMI,2016-08-22T18:57:34,en,575,1439
767786623685787649,HillaryClinton,"Trump's new ""King of Debt"" tax shelter means negative tax rates - meaning taxpayers pay him for high-debt projects: https://t.co/6K5zeQeVAX",True,mpshapiro,2016-08-22T18:12:50,en,576,959
767460155151814656,HillaryClinton,Donald Trump claims he surrounds himself with the greatest people. Check out his choice for campaign chief. https://t.co/qSE0RPotCV,True,TheBriefing2016,2016-08-21T20:35:34,en,1911,2764
767069710903115778,HillaryClinton,"""We don't win anymore."" https://t.co/opLEssKAxA",True,Deadspin,2016-08-20T18:44:05,en,4415,6507
766783120167280640,HillaryClinton,Trump painting the entire African American community as living in poverty with no jobs shows he's completely out of touch with us.,True,MarlonDMarshall,2016-08-19T23:45:16,en,4504,7492
766783055721852936,HillaryClinton,"Trump questions the citizenship of the first black president, courts white supremacists, and has been sued for housing discrimination.",True,MarlonDMarshall,2016-08-19T23:45:01,en,3521,5520
766783004379348996,HillaryClinton,Donald Trump asks what the African American community has to lose by voting for him. The answer: everything.,True,MarlonDMarshall,2016-08-19T23:44:49,en,5553,9591
766780569887834113,HillaryClinton,There are no words.  https://t.co/xTSh2R1v6M,True,mayaharris_,2016-08-19T23:35:08,en,1289,2505
766749220590219265,HillaryClinton,"When bombs rain down, they rush in. Inspired by the White Helmets &amp; others helping those in need worldwide.  #WHD https://t.co/sBZfH4COGJ",True,rosenbergerlm,2016-08-19T21:30:34,en,691,1702
766648426801029125,HillaryClinton,"Clinton and Trump are confirmed to participate in a ""Commander-in-chief"" forum with @IAVA on @MSNBC September 7th https://t.co/jjh1Qxgp88",True,MaddowBlog,2016-08-19T14:50:03,en,1369,2554
766439543281156096,HillaryClinton,"I was honored to be a part of history at the DNC. Hillary Clinton is an inspiration for women everywhere.
https://t.co/EtaG8tRgEf",True,AndraDayMusic,2016-08-19T01:00:01,en,1291,4064
766428172615290880,HillaryClinton,Hillary’s college plan will bring about a long-awaited transformation of higher education in America. Here's how: https://t.co/YX1niM3brQ,True,mayaharris_,2016-08-19T00:14:50,en,971,2262
766423274226085892,HillaryClinton,"News from Miami Beach highlighting urgency of the Zika crisis, a public health emergency. Congress needs to act now. https://t.co/AFWl5KmjvW",True,sarajacobs89,2016-08-18T23:55:22,en,520,888
766392618712461312,HillaryClinton,"Even after the 19th was ratified, women of color battled to get to vote. #RosanellEaton had to take a literacy test. https://t.co/7X4uJIar6S",True,meredeetch,2016-08-18T21:53:33,en,903,1648
766340692071383040,HillaryClinton,Hillary's first job was fighting for social justice at @ChildDefender—it's one of the things I admire most about her https://t.co/txYVVcgKyR,True,timkaine,2016-08-18T18:27:13,en,1700,4101
766244071975387136,HillaryClinton,.@HillaryClinton is the best choice for president of the United States: https://t.co/PhRr4uzByZ https://t.co/9884WcdFhP,True,WIRED,2016-08-18T12:03:17,en,1273,2912
765994423276736513,HillaryClinton,"Hillary has concrete plans to help America succeed.

Trump would...build a wall. https://t.co/9s8GSxmXdf https://t.co/UDnxd5Gh8z",True,HFA,2016-08-17T19:31:16,en,665,1724
765975309493669888,HillaryClinton,"Trump’s new campaign chief is also the guy responsible for running this fringe ""news"" site: https://t.co/dH5lUyybYf",True,TheBriefing2016,2016-08-17T18:15:19,en,1502,1749
765569137439547393,HillaryClinton,"""By harnessing your energy and ideas, we can solve many of the problems we face."" — @HillaryClinton https://t.co/q90WpEBtO9",True,TeenVogue,2016-08-16T15:21:20,en,538,1285
765325690338217984,HillaryClinton,“He is a stunning ignoramus on foreign policy and national security.” https://t.co/h6NmEK07yB,True,TheBriefing2016,2016-08-15T23:13:58,en,2331,3778
765294117647777792,HillaryClinton,"On the fourth anniversary of #DACA, Juan remembers that ""glass ceiling-shattering moment""→ https://t.co/kt4nl4RQj0",True,HillaryforCO,2016-08-15T21:08:30,en,482,1163
765266030461607940,HillaryClinton,I bet Trump himself would fail his new immigration screening test of American values. #extremevetting https://t.co/JdxrGZkiXn,True,igorvolsky,2016-08-15T19:16:54,en,4484,7551
765256538038599681,HillaryClinton,In case you needed a reminder that Donald Trump doesn’t know a thing about national security. https://t.co/1DA0d8j484,True,TheBriefing2016,2016-08-15T18:39:11,en,1786,3071
765256097930305536,HillaryClinton,ICYMI: Donald Trump is against gay marriage. https://t.co/4XPeFxAolR,True,PolitiFact,2016-08-15T18:37:26,en,940,1215
765247799697039360,HillaryClinton,"""It is never, never, never ever been a good bet to bet against the United States of America."" -VP Biden",True,JoeBiden,2016-08-15T18:04:27,en,1414,4094
765241961443917824,HillaryClinton,"""Everyone is entitled to be treated with dignity and respect... and America can be defined in one single word — 'possibilities.'” -VP Biden",True,JoeBiden,2016-08-15T17:41:15,en,1346,3493
764550974237179904,HillaryClinton,"Farmers and ranchers are central to our economy, energy &amp; food security. Our plan to help: https://t.co/iv6kT3vumd https://t.co/WtSfCZEl95",True,johnpodesta,2016-08-13T19:55:31,en,659,1634
764231854690013189,HillaryClinton,"Just released my tax returns, @realDonaldTrump. Where are yours? https://t.co/PgQ6XIGTqg",True,timkaine,2016-08-12T22:47:27,en,5335,12214
764195293244059648,HillaryClinton,Wonder what Trump's hiding in his tax returns? Tap through the reel to see some of the best guesses! https://t.co/XARmiDXAI9,True,TheBriefing2016,2016-08-12T20:22:10,en,2355,3779
764172372408664067,HillaryClinton,RT if you agree: Every student should learn computer science. https://t.co/IzFbWB4I1I,True,HFA,2016-08-12T18:51:05,en,1883,3340
764162285485092864,HillaryClinton,"""We cannot succeed when half of us are held back. Education is the only solution.""—Malala #YouthDay https://t.co/v4E47uT4UM",True,MalalaFund,2016-08-12T18:11:00,en,2058,4279
764137101004795904,HillaryClinton,Housing discrimination cuts right to the heart of who we are as a society. We need to do all we can to fight it: https://t.co/RcNveGGwZM,True,timkaine,2016-08-12T16:30:56,en,1243,3077
764113674239901700,HillaryClinton,"I'm doing a new podcast that will run through Election Day and @hillaryclinton is my co-host 
 https://t.co/FhBROuw0zy",True,maxlinsky,2016-08-12T14:57:51,en,522,1468
763837665246576640,HillaryClinton,The choice on climate change couldn't be more stark: https://t.co/K745PdjVmW. https://t.co/us7OyJcdx4,True,HFA,2016-08-11T20:41:05,en,1563,3261
763817323476180997,HillaryClinton,.@HillaryClinton hits the Trump Loophole - his backdoor tax break for billionaires like himself. Read about it here: https://t.co/35R3aVlCfV,True,mpshapiro,2016-08-11T19:20:15,en,1293,1944
763779605325029376,HillaryClinton,Donald Trump’s tax plan mostly helps...Donald Trump. And people like him at the top. https://t.co/5luTzXmZDP,True,TheBriefing2016,2016-08-11T16:50:22,en,1567,2309
763459929143410689,HillaryClinton,"“When they have student debt, we’ll put a three year moratory on that so they can start their own businesses!”—@HillaryClinton",True,HillaryforIA,2016-08-10T19:40:06,en,414,1458
763386482312744960,HillaryClinton,David's letter to his daughter about why he can't support Donald Trump really hits home. https://t.co/uyDaDdcpab,True,timkaine,2016-08-10T14:48:15,en,1641,3562
763153087733301248,HillaryClinton,".@realDonaldTrump might astound Americans on a routine basis, but we must draw a line between political speech &amp; suggestions of violence.",True,GabbyGiffords,2016-08-09T23:20:49,en,9216,18857
763128923639152640,HillaryClinton,"Welcome back, Madame Secretary.

Hillary heads back to Des Moines this Wednesday. RSVP: https://t.co/cwo0OodC6J. https://t.co/OINTxv21hB",True,HillaryforIA,2016-08-09T21:44:48,en,585,1843
762781269860188161,HillaryClinton,50 GOP officials sign a letter declaring that Trump “would be the most reckless president in American history” https://t.co/QglcBt9uog,True,nytimes,2016-08-08T22:43:21,en,4348,6040
762779867452760065,HillaryClinton,Presidential &amp; VP candidates @HillaryClinton &amp; @timkaine are now answering in their Session! https://t.co/jVxzCWBXX3 https://t.co/t6RSgkzAMJ,True,Quora,2016-08-08T22:37:46,en,438,1329
762763375378071552,HillaryClinton,Even @realDonaldTrump's childcare plan gives billionaires w/ a nanny a tax break while millions of low-income households get nothing.,True,elizabethforma,2016-08-08T21:32:14,en,6451,11515
762763288564367360,HillaryClinton,.@realDonaldTrump's econ plan was written by rich corporate insider advisors to make the economy even greater for rich corporate insiders.,True,elizabethforma,2016-08-08T21:31:54,en,5435,11188
762728277412806656,HillaryClinton,Answer by @HillaryClinton on her plans for her first 100 days in office if elected https://t.co/RQ50LwbmMU https://t.co/I8eEK6bkkv,True,Quora,2016-08-08T19:12:46,en,488,1317
762707643488202752,HillaryClinton,.@realDonaldTrump has an economic plan...to cut the pay of hardworking UAW members. https://t.co/IhIohjOtwq #NeverTrump,True,UAW,2016-08-08T17:50:47,en,714,1022
762699163368816641,HillaryClinton,"Creating jobs — it's what Democrats do. In 3 months, let's elect another one: https://t.co/qvnYQxtH0A https://t.co/ywlFN9AOdB",True,TheDemocrats,2016-08-08T17:17:05,en,1065,2188
762689140513210368,HillaryClinton,"At a time of massive income and wealth inequality, it is absurd to provide huge tax breaks to the very rich.",True,SenSanders,2016-08-08T16:37:15,en,3478,9306
762407211767308288,HillaryClinton,We're live on Facebook giving a demo of our Hillary for America mobile app. Tune in to get an inside look: https://t.co/0wuPE0hMcL.,True,HFA,2016-08-07T21:56:58,en,326,1086
762376039741919232,HillaryClinton,"No one wants to earn a Purple Heart. But to those who did, you have America's unending gratitude and admiration. Thank you. #PurpleHeartDay",True,JoeBiden,2016-08-07T19:53:06,en,7416,20909
762345434014707712,HillaryClinton,Proud to celebrate Nat. Purple Heart Day today. Thank you to my fellow vets &amp; service members for your sacrifice. https://t.co/C7ZqjhImS5,True,BishopGarrison,2016-08-07T17:51:29,en,1227,3920
762339357151924225,HillaryClinton,"In honor of our Weekend of Action, read why Jasmine Smalls (@ajazzyworld) is a proud member of Team #VirWINia. https://t.co/zomeZ1wXgY",True,HillaryforVA,2016-08-07T17:27:20,en,417,1441
762048829403389952,HillaryClinton,"This is what I saw while photographing @HillaryClinton, @POTUS and more at the #DemConvention. https://t.co/jY0RO1XNJX",True,barb_kinney,2016-08-06T22:12:53,en,1096,3242
762039821355327488,HillaryClinton,"The right to vote is at the heart of our democracy, and a weakened VRA threatens that right for too many. It's time to #RestoreTheVRA.",True,timkaine,2016-08-06T21:37:06,en,2723,6682
761995535389691904,HillaryClinton,Here's the story behind our campaign's first braille button: https://t.co/xbiY2gaPB5.,True,HFA,2016-08-06T18:41:07,en,1247,3094
761958147602968576,HillaryClinton,"Deeply concerned by raid on #ugpride2016. Many detained, incl. @Frankmugisha. LGBT citizens deserve protection. https://t.co/x1mlavJOvL",True,AmbassadorRice,2016-08-06T16:12:33,en,638,1572
761708660452122624,HillaryClinton,Ready for the opening ceremony. U.S.A! U.S.A! https://t.co/zcDofsiIcJ,True,HFA,2016-08-05T23:41:11,en,1028,3998
761653090307174401,HillaryClinton,America is going to see what VP Biden already knows — just how much @HillaryClinton cares about our country. https://t.co/OakQ0Yhw0l,True,JoeBiden,2016-08-05T20:00:22,en,2628,6468
761590080104435712,HillaryClinton,Good news: Our businesses have added 15 million jobs over the past 77 months → https://t.co/C8P76l6bVB https://t.co/p0SH7Jne5n,True,WhiteHouse,2016-08-05T15:49:59,en,1607,3265
761319791177109508,HillaryClinton,"Obama on whether Trump could be trusted with US nuclear weapons: ""Make your own judgment"" https://t.co/6OZtrfIwim https://t.co/Nj20PaXF2o",True,CNNPolitics,2016-08-04T21:55:57,en,1184,2684
761319089822437376,HillaryClinton,"Obama: ""I obviously have very strong opinions about the two candidates running. One is very positive. The other one is not so much.""",True,kenvogel,2016-08-04T21:53:10,en,1345,4695
761294965645385728,HillaryClinton,"""We're going to work to make the biggest investment in new, good-paying jobs since World War II"" —Hillary https://t.co/6v6XcdsZYa",True,HillaryforNV,2016-08-04T20:17:18,en,839,2761
761263924901769220,HillaryClinton,Most of Trump's merchandise is MADE IN (just about everywhere except) THE USA. https://t.co/A0d7fxyzXx,True,TheBriefing2016,2016-08-04T18:13:57,en,1817,2808
760943061539098624,HillaryClinton,"""I was Capt. Khan’s commander in Iraq. The Khan family is our family."" https://t.co/Y1myW1WGjN via @PostOpinions",True,washingtonpost,2016-08-03T20:58:58,en,1935,4035
760591234780000256,HillaryClinton,".@realdonaldtrump, this is how one usually looks when you are awarded the Purple Heart. Nothing easy about it. https://t.co/K59HLnzmhK",True,TammyforIL,2016-08-02T21:40:56,en,24200,46043
760581880886558720,HillaryClinton,"No, this seriously happened... https://t.co/kAptsQAWR1",True,TheBriefing2016,2016-08-02T21:03:45,en,2689,3834
760563828799205376,HillaryClinton,"First Trump attacked the Hotel Roanoke. Then a Gold Star VA family. Today, he kicked a baby out of a VA rally. Virginia is not for haters!",True,timkaine,2016-08-02T19:52:02,en,5964,14692
760526010744012800,HillaryClinton,"President Obama strongly rebukes Donald Trump: He is ""unfit to serve as president"" https://t.co/tFiDnVuOD4 https://t.co/AeentEOpfq",True,CNN,2016-08-02T17:21:45,en,3547,6845
760492165957095424,HillaryClinton,Wonderful: Men at #DemConvention describe what electing a woman president means to them https://t.co/zrGQJ3bgGw #ImWithHer,True,ChelseaClinton,2016-08-02T15:07:16,en,1103,3213
760240126140280833,HillaryClinton,"JUST IN: World's 4th richest person, Warren Buffett, challenges Trump to release his taxes. ""I'm under audit too."" https://t.co/L9BgMOYuw2",True,CNBCnow,2016-08-01T22:25:45,en,10813,17884
760200663506837504,HillaryClinton,.@IAFFLocal5 responds to @realDonaldTrump attack over the weekend. @LauraWalkerKC @JakeSherman @TheFix https://t.co/DIU8kYDItp,True,IAFFTreg,2016-08-01T19:48:56,en,1544,3297
760196950495006720,HillaryClinton,"Hello, Virginia! After an exciting week on the trail with @HillaryClinton, I'm so happy to be home. -TK",True,HillaryforVA,2016-08-01T19:34:11,en,562,2536
760175062632759296,HillaryClinton,"""No one—no one—has given more for our freedom and security than our Gold Star families."" —@POTUS at @DAVHQ https://t.co/4xONzNk04z",True,WhiteHouse,2016-08-01T18:07:12,en,1406,3618
760155626257387521,HillaryClinton,17 Gold Star families write to Trump: “Ours is a sacrifice you will never know.” (via @votevets) https://t.co/rfpcUFLbdn,True,kylegriffin1,2016-08-01T16:49:58,en,3922,6806
760131431108579328,HillaryClinton,"Kind of assumed Trump's approach would be more RT if by land, like if by sea. https://t.co/ddEI0z9LR9",True,TheBriefing2016,2016-08-01T15:13:50,en,881,1825
759840412890783744,HillaryClinton,"He’s also made clear he’s fully committed to Hillary's policy agenda, which he understands includes repeal of Hyde. https://t.co/lzHg0WpJst",True,mayaharris_,2016-07-31T19:57:26,en,653,2061
759828984075026432,HillaryClinton,"She is a Gold Star mother, she is Muslim, and she has some words for Donald Trump. https://t.co/KlbmAQ2V0w https://t.co/hs16XIUoZK",True,TheDemocrats,2016-07-31T19:12:01,en,3458,8196
759811056260751360,HillaryClinton,"Hillary is ""guided by the sacrifice"" of those that give their life to this country. Trump denigrates their families https://t.co/6nCEzUEtjh",True,jmurray20,2016-07-31T18:00:47,en,887,2545
759584558522232832,HillaryClinton,"There's only one way to talk about Gold Star parents: with honor and respect. Capt. Khan is a hero. Together, we should pray for his family.",True,JohnKasich,2016-07-31T03:00:45,en,17248,42688
759469029182636032,HillaryClinton,Incredibly proud of Hillary and so happy to join her and Tim on the trail this week. https://t.co/u8LYZnUejj,True,billclinton,2016-07-30T19:21:41,en,3274,20086
759444703397969920,HillaryClinton,"Today in 1965, Pres Johnson signed Medicare &amp; Medicaid into law. We must protect &amp; strengthen these critical programs. That's why #ImWithHer",True,Ann_OLeary,2016-07-30T17:45:01,en,1193,3606
759401855046868992,HillaryClinton,Watch: #KhizrKhan asks Mitch McConnell and Paul Ryan to repudiate Trump. Tune in to @TheLastWord for the interview https://t.co/rtp6TJOySL,True,MSNBC,2016-07-30T14:54:45,en,6827,11269
759068632777428992,HillaryClinton,We share this basic belief: Do all the good you can and serve one another. That's what this election is about. https://t.co/5w70TtVfay,True,timkaine,2016-07-29T16:50:39,en,4726,14554
758868264218861568,HillaryClinton,"Great speech. She's tested. She's ready. She never quits. That's why Hillary should be our next @POTUS. (She'll get the Twitter handle, too)",True,POTUS,2016-07-29T03:34:27,en,63628,190992
758805859791097857,HillaryClinton,"""That's a bunch of malarkey!"" —@JoeBiden, holding exactly nothing back last night. https://t.co/wsAbCgmljy",True,TheBriefing2016,2016-07-28T23:26:29,en,884,2841
758805145190707200,HillaryClinton,"""I'm living through history, and my mom and my grandma are finally getting to see it as well."" —Ebony, 21, NC https://t.co/BKe7YtwquO",True,HFA,2016-07-28T23:23:39,en,1042,3898
758798983628075008,HillaryClinton,"You better listen to @RepCleaver — @HillaryClinton won't stay throwed. #DemsInPhilly
https://t.co/QUadl02GPz",True,MoDemParty,2016-07-28T22:59:10,en,396,1182
758789826015535104,HillaryClinton,Thanks to all who watched and all who fight for LGBT rights. Here are my #DemConvention remarks! #DemsInPhilly https://t.co/ZIcE52ZuZd,True,SarahEMcBride,2016-07-28T22:22:46,en,952,2794
758789145615478784,HillaryClinton,It was the honor of my life to accept the Democratic nomination for vice president. I won't let you down. https://t.co/91PGJKVsHU,True,timkaine,2016-07-28T22:20:04,en,3156,15394
758785580054503428,HillaryClinton,Watch Michael Bloomberg sum up a whole lot about that's wrong with Donald Trump in less than a minute: https://t.co/KbMtJkr3h9,True,TheBriefing2016,2016-07-28T22:05:54,en,1330,2603
758651570120716288,HillaryClinton,"To: @POTUS
From: All of us https://t.co/swH52dLR6f",True,HFA,2016-07-28T13:13:24,en,4606,12692
758491193785225216,HillaryClinton,Hillary's ready because of her heart. She's ready because of her experience. She's ready because she knows we're stronger together.,True,timkaine,2016-07-28T02:36:07,en,1573,4372
758491138084904960,HillaryClinton,"""We better elect the candidate who's proven she can be trusted with the job. The candidate who’s proven she’s ready for the job."" —Tim",True,timkaine,2016-07-28T02:35:54,en,805,2796
758490562701864960,HillaryClinton,"""Folks, you cannot believe one word that comes out of Donald Trump's mouth.""",True,timkaine,2016-07-28T02:33:36,en,1390,3824
758490116859973633,HillaryClinton,"Thousands of Trump University students believed Donald Trump when he said he would help them succeed.  

They all got stiffed.",True,timkaine,2016-07-28T02:31:50,en,1259,3363
758488587448963072,HillaryClinton,"Remember Karla, the little girl we heard from on Monday who feared her parents would be deported? She trusts Hillary to keep them together.",True,timkaine,2016-07-28T02:25:45,en,650,2318
758487742284042240,HillaryClinton,"""Republican senators...once they've made sure nobody is listening, will tell you how fantastic a senator that Hillary Clinton was.” —Tim",True,timkaine,2016-07-28T02:22:24,en,1197,3205
758486408914804736,HillaryClinton,"“I had to steer my state through the deepest recession since the 1930s, but hey, tough times don't last—tough people do.” —Tim",True,timkaine,2016-07-28T02:17:06,en,815,2629
758485938045464576,HillaryClinton,"""If any of you are looking for that Party of Lincoln, we've got a home for you right here in the Democratic Party!"" —Tim",True,timkaine,2016-07-28T02:15:14,en,1607,3944
758485209771864064,HillaryClinton,"""I took a year off law school to volunteer with Jesuit missionaries in Honduras. I taught kids welding &amp; carpentry."" https://t.co/ZwVtH9VKsN",True,timkaine,2016-07-28T02:12:20,en,2150,6216
758484379148558336,HillaryClinton,"""I humbly accept my party's nomination to be vice president of the United States!"" —Tim https://t.co/aCUajLy29q",True,timkaine,2016-07-28T02:09:02,en,1813,6092
758483865396621312,HillaryClinton,"""I want to thank my beautiful wife Anne and my three wonderful children: Nat, Woody and Annella."" —Tim https://t.co/kJuJuLXaM6",True,timkaine,2016-07-28T02:07:00,en,1110,4547
758461156805582848,HillaryClinton,"What matters in politics is if you can deliver results—and Hillary gets results. Grateful for the chance to serve.
https://t.co/iCrZfb0J5l",True,timkaine,2016-07-28T00:36:45,en,1196,3230
758460120636465152,HillaryClinton,I've seen Hillary in the Senate &amp; the Situation Room. Clear-eyed. Steady. Understands working people. Exactly the leadership we need. –Joe,True,JoeBiden,2016-07-28T00:32:38,en,2291,6639
758460105880993792,HillaryClinton,"It’s good to be back, folks. We've got less than 4 months until Election Day, and I need you with me. Let's go elect some Democrats. –Joe",True,JoeBiden,2016-07-28T00:32:35,en,2810,8658
758451939386527744,HillaryClinton,"We have had #enough of the unrelenting gun violence in America. It's time for us to fight back, together. #ImWithHer https://t.co/e8Yqfdl5Lm",True,ChrisMurphyCT,2016-07-28T00:00:08,en,1904,4151
758449896173232130,HillaryClinton,"Christine Leinonen is a symbol of strength for all Americans, especially #LGBT people. My heart is with her and her son, Drew. #Pulse",True,dominiclowell,2016-07-27T23:52:01,en,444,1452
758439187532148736,HillaryClinton,"""Maybe one day she'll look back and say, 'I was there...when we nominated our first female president.'"" —Janet, NMI https://t.co/9Q2cfCwNR1",True,HFA,2016-07-27T23:09:28,en,843,3496
758438742478716933,HillaryClinton,Just tuning into tonight's action? Watch the livestream at https://t.co/z995BLo6rF #DemsinPhilly #DNCinPHL https://t.co/A3DDTkjATG,True,DemConvention,2016-07-27T23:07:41,en,274,684
758435372921651200,HillaryClinton,"""Hillary Clinton may be our 1st woman president. But she will not be our last. Once that barrier falls, it will never... be put back up.""",True,emilyslist,2016-07-27T22:54:18,en,631,1955
758421052913483776,HillaryClinton,So proud to tell #DemsInPhilly last night why @HillaryClinton is still the best darn changemaker I've ever known. https://t.co/pgjj8jMme5,True,billclinton,2016-07-27T21:57:24,en,5454,24608
758411675716489216,HillaryClinton,Daniel Driffin is the first speaker living with HIV to take the #DemConvention stage in 12 years https://t.co/4zLHmIM2Ry,True,HRC,2016-07-27T21:20:08,en,1104,3162
758379625709961216,HillaryClinton,People are sharing photos of their grandmas celebrating Hillary Clinton’s nomination https://t.co/qmIeGOtfPb https://t.co/qdbQ1e7lVS,True,BuzzFeed,2016-07-27T19:12:47,en,2046,5613
758362318224982017,HillaryClinton,Taking it all in. https://t.co/SbCe01DOlD,True,timkaine,2016-07-27T18:04:01,en,1587,7869
758352595396268032,HillaryClinton,"""The first time that a major presidential candidate has actively encouraged a foreign power to conduct espionage."" https://t.co/bpJjsvAVlU",True,rosenbergerlm,2016-07-27T17:25:22,en,3909,4978
758339891314974722,HillaryClinton,A few thoughts from @FLOTUS that seem particularly relevant right now.  https://t.co/FgRTjWYUjl,True,TheBriefing2016,2016-07-27T16:34:54,en,795,1889
758333642456309761,HillaryClinton,.@realDonaldTrump the Hotel Roanoke AC is fine &amp; you should pay them for it. You're the one who brought the hot air! https://t.co/ReCKyjbbqG,True,timkaine,2016-07-27T16:10:04,en,2344,6083
758135135506145281,HillaryClinton,"WATCH: me + friends supporting @HillaryClinton @DemConvention #StrongerTogether #DemsinPhilly
https://t.co/0QU7KsdCka",True,ElizabethBanks,2016-07-27T03:01:16,en,10352,22672
758097752362455040,HillaryClinton,"""Hillary Clinton isn't afraid to say black lives matter..."" - Lucy McBath, mother of Jordan Davis https://t.co/kXXjsuCdgn",True,WesleyLowery,2016-07-27T00:32:43,en,1240,3462
758080121936936960,HillaryClinton,We made history. https://t.co/TBvItE7oSa,True,HFA,2016-07-26T23:22:40,en,2522,7707
758063122271891456,HillaryClinton,The #RollCallVote is underway at the @DemConvention. You can join in from home! Text HILLARY to 47246 to voice your support right now.,True,HFA,2016-07-26T22:15:07,en,428,1489
758054429744566272,HillaryClinton,It took 240 years but 2016 will be the year of the first woman POTUS!!! Great day to be an American Woman! #ImWithHer #DemsInPhilly,True,RandiBrazeau,2016-07-26T21:40:34,en,938,2992
758052292247552000,HillaryClinton,The tears are very real. Now when I tell my daughter she can be what she wants (even president) I'm not completely full of it.#WeMadeHistory,True,sjbxtr,2016-07-26T21:32:05,en,123,415
758049183001698304,HillaryClinton,Hillary's oldest delegate is 102. Read Jerry's story: https://t.co/kEFmrSaJvH https://t.co/PrH6nsn6eq,True,HFA,2016-07-26T21:19:43,en,1746,5163
758011418759294976,HillaryClinton,Meet one of our PA delegates who will help nominate @HillaryClinton today at #DemConvention: @MalcolmKenyatta https://t.co/5YaKgtd1iQ,True,HillaryforPA,2016-07-26T18:49:40,en,371,1213
757771628675751936,HillaryClinton,"""I can't see him helping anyone but himself."" —Cheryl Lankford, single mom and Trump University victim #DemsInPhilly
https://t.co/1V2emIoJUs",True,TheBriefing2016,2016-07-26T02:56:49,en,1418,2535
